season,holiday,workingday,weather,temp,atemp,humidity,windspeed,rent
2,0,0,1,25.42,28.03,88,8.9981,4.653960350157523
2,0,0,1,25.42,28.79,83,7.0015,4.564348191467836
2,0,0,1,24.6,27.275,88,0.0,3.988984046564274
2,0,0,1,24.6,27.275,88,6.0032,3.044522437723423
2,0,0,1,24.6,27.275,88,6.0032,1.791759469228055
2,0,0,1,25.42,28.79,83,0.0,2.0794415416798357
2,0,0,1,25.42,28.79,83,7.0015,3.332204510175204
2,0,0,1,26.24,29.545,78,8.9981,4.060443010546419
2,0,0,1,27.06,30.305,78,6.0032,4.882801922586371
2,0,0,1,28.7,32.575,61,15.0013,5.389071729816501
2,0,0,1,29.52,34.09,62,12.998,5.5012582105447265
2,0,0,1,29.52,34.09,62,8.9981,6.003887067106539
2,0,0,1,30.34,34.85,66,6.0032,6.042632833682381
2,0,0,1,31.16,34.85,55,0.0,5.793013608384143
2,0,0,2,32.8,36.365,46,19.0012,5.814130531825066
2,0,0,2,33.62,37.88,46,8.9981,5.90808293816893
2,0,0,2,31.16,34.85,52,15.0013,6.150602768446279
2,0,0,2,31.16,34.09,48,11.0014,6.1092475827643655
2,0,0,2,30.34,34.09,55,12.998,5.945420608606575
2,0,0,2,30.34,33.335,51,7.0015,5.7899601708972535
2,0,0,2,29.52,33.335,58,8.9981,5.241747015059643
2,0,0,2,29.52,34.09,66,7.0015,5.214935757608986
2,0,0,2,29.52,34.09,62,8.9981,5.087596335232384
2,0,0,2,29.52,34.09,62,0.0,5.017279836814924
2,0,0,1,28.7,32.575,65,0.0,4.499809670330265
2,0,0,2,28.7,32.575,65,6.0032,4.343805421853684
2,0,0,1,27.88,31.82,74,6.0032,4.290459441148391
2,0,0,2,27.06,30.305,78,8.9981,3.4339872044851463
2,0,0,2,27.06,31.06,74,8.9981,2.8903717578961645
2,0,0,2,27.06,30.305,78,0.0,2.995732273553991
2,0,0,2,27.06,30.305,78,11.0014,3.526360524616161
2,0,0,2,27.06,30.305,78,11.0014,4.276666119016055
2,0,0,3,27.88,31.82,74,7.0015,4.442651256490317
2,0,0,2,27.88,31.82,74,7.0015,5.135798437050261
2,0,0,2,28.7,32.575,61,7.0015,5.5012582105447265
2,0,0,2,29.52,33.335,58,6.0032,5.934894195619588
2,0,0,2,30.34,34.09,55,6.0032,5.98393628068719
2,0,0,2,30.34,33.335,51,0.0,5.8971538676367405
2,0,0,3,30.34,34.09,58,7.0015,5.762051382780177
2,0,0,2,30.34,34.09,55,7.0015,5.8944028342648505
2,0,0,2,31.16,34.09,48,0.0,5.937536205082426
2,0,0,1,30.34,33.335,51,0.0,5.986452005284438
2,0,0,2,30.34,34.09,58,6.0032,5.6937321388027
2,0,0,1,29.52,34.09,62,8.9981,5.7430031878094825
2,0,0,1,28.7,32.575,70,12.998,5.4510384535657
2,0,0,1,27.88,31.82,79,8.9981,5.123963979403259
2,0,0,1,27.06,30.305,78,15.0013,5.030437921392435
2,0,0,1,27.06,30.305,78,12.998,4.532599493153255
3,0,1,1,27.06,31.06,50,0.0,4.23410650459726
3,0,1,1,27.06,31.06,50,0.0,3.4657359027997265
3,0,1,1,25.42,30.305,69,0.0,2.6390573296152584
3,0,1,1,26.24,31.06,53,0.0,2.4849066497880004
3,0,1,1,25.42,31.06,57,0.0,1.9459101490553132
3,0,1,1,24.6,30.305,64,8.9981,3.4339872044851463
3,0,1,1,25.42,30.305,61,8.9981,4.6913478822291435
3,0,1,1,27.06,31.06,54,7.0015,5.497168225293201
3,0,1,1,28.7,31.82,42,11.0014,6.20050917404269
3,0,1,1,30.34,32.575,35,11.0014,5.564520407322693
3,0,1,1,31.16,33.335,33,11.0014,5.141663556502659
3,0,1,1,32.8,34.85,26,0.0,5.3706380281276624
3,0,1,1,32.8,34.85,26,0.0,5.575949103146316
3,0,1,1,32.8,34.09,24,0.0,5.680172609017067
3,0,1,1,33.62,34.85,23,12.998,5.717027701406222
3,0,1,1,33.62,34.85,21,16.9979,5.945420608606575
3,0,1,1,33.62,34.85,17,0.0,6.059123195581797
3,0,1,1,33.62,34.85,21,12.998,6.135564891081739
3,0,1,1,32.8,34.09,24,16.9979,6.0473721790462776
3,0,1,1,31.98,33.335,25,12.998,5.765191102784844
3,0,1,1,29.52,32.575,42,15.0013,5.598421958998374
3,0,1,1,28.7,31.82,45,12.998,5.389071729816501
3,0,1,1,28.7,31.82,42,0.0,5.407171771460119
3,0,1,1,27.88,31.82,47,6.0032,4.948759890378168
3,0,0,1,27.88,31.82,47,6.0032,4.7535901911063645
3,0,0,1,27.06,31.06,54,0.0,4.3694478524670215
3,0,0,1,26.24,31.06,53,0.0,3.9702919135521215
3,0,0,1,26.24,31.06,53,0.0,3.295836866004329
3,0,0,1,25.42,30.305,61,0.0,2.4849066497880004
3,0,0,1,23.78,27.275,73,7.0015,2.70805020110221
3,0,0,1,25.42,30.305,69,7.0015,3.4965075614664802
3,0,0,1,26.24,30.305,65,0.0,3.828641396489095
3,0,0,1,27.88,31.82,57,0.0,4.890349128221754
3,0,0,1,30.34,33.335,51,6.0032,5.19295685089021
3,0,0,1,32.8,35.605,36,0.0,5.605802066295997
3,0,0,1,32.8,35.605,36,6.0032,5.8805329864007
3,0,0,1,33.62,35.605,30,8.9981,5.926926025970411
3,0,0,1,33.62,35.605,30,7.0015,6.003887067106539
3,0,0,1,34.44,35.605,20,0.0,5.973809611869261
3,0,0,1,35.26,36.365,19,11.0014,5.805134968916488
3,0,0,1,36.08,37.12,22,15.0013,5.988961416889863
3,0,0,1,34.44,36.365,30,15.0013,5.857933154483459
3,0,0,1,33.62,35.605,30,19.0012,5.950642552587727
3,0,0,1,32.8,34.85,33,15.0013,5.723585101952381
3,0,0,1,31.16,34.09,45,19.0012,5.652489180268651
3,0,0,1,30.34,33.335,48,12.998,5.4510384535657
3,0,0,1,29.52,33.335,51,11.0014,5.308267697401204
3,0,0,1,29.52,33.335,54,19.0012,5.043425116919247
3,0,0,1,28.7,32.575,58,15.0013,4.976733742420574
3,0,0,2,28.7,32.575,61,11.0014,4.3694478524670215
3,0,0,1,28.7,32.575,58,12.998,4.2484952420493585
3,0,0,3,27.88,31.82,65,6.0032,3.526360524616161
3,0,0,3,27.88,31.82,65,6.0032,1.791759469228055
3,0,0,3,25.42,28.79,83,12.998,0.6931471805599453
3,0,0,2,25.42,27.275,94,6.0032,1.3862943611198906
3,0,0,2,26.24,28.79,89,12.998,3.2580965380214817
3,0,0,1,27.88,31.82,79,15.0013,4.532599493153255
3,0,0,1,28.7,33.335,74,16.9979,5.204006687076795
3,0,0,1,30.34,34.85,66,11.0014,5.579729825986222
3,0,0,1,31.16,35.605,62,7.0015,5.968707559985366
3,0,0,1,32.8,37.88,55,7.0015,6.003887067106539
3,0,0,1,32.8,38.635,59,15.0013,6.045005314036011
3,0,0,1,33.62,39.395,56,16.9979,5.929589143389895
3,0,0,1,34.44,40.15,53,19.9995,5.932245187448011
3,0,0,1,34.44,40.15,53,19.9995,6.028278520230698
3,0,0,3,32.8,37.12,49,56.9969,5.883322388488279
3,0,0,3,32.8,37.12,49,56.9969,5.204006687076795
3,0,0,2,27.06,30.305,83,12.998,5.214935757608986
3,0,0,3,27.06,30.305,83,0.0,5.176149732573829
3,0,0,2,27.06,30.305,83,11.0014,5.123963979403259
3,0,0,2,27.06,30.305,78,7.0015,5.093750200806762
3,0,0,1,26.24,28.79,83,11.0014,4.997212273764115
3,1,0,1,26.24,28.79,83,8.9981,4.948759890378168
3,1,0,1,26.24,28.79,83,6.0032,4.787491742782046
3,1,0,1,26.24,28.79,83,0.0,4.1588830833596715
3,1,0,1,26.24,29.545,78,0.0,3.295836866004329
3,1,0,2,27.06,30.305,78,6.0032,2.5649493574615367
3,1,0,2,26.24,28.79,83,8.9981,1.6094379124341003
3,1,0,1,26.24,28.79,89,11.0014,2.833213344056216
3,1,0,1,27.06,30.305,83,8.9981,3.6109179126442243
3,1,0,1,28.7,33.335,74,7.0015,4.465908118654584
3,1,0,2,29.52,34.09,66,6.0032,5.47646355193151
3,1,0,2,31.16,34.85,55,6.0032,5.638354669333745
3,1,0,2,31.16,34.85,55,6.0032,5.857933154483459
3,1,0,2,31.98,35.605,52,0.0,6.104793232414985
3,1,0,2,31.98,35.605,49,0.0,6.049733455231958
3,1,0,1,32.8,36.365,46,0.0,6.013715156042801
3,1,0,1,33.62,37.12,43,6.0032,6.013715156042801
3,1,0,1,33.62,37.12,41,0.0,6.115892125483033
3,1,0,1,32.8,36.365,46,0.0,6.07993319509559
3,1,0,1,32.8,36.365,46,8.9981,6.037870919922137
3,1,0,2,31.98,35.605,49,11.0014,5.929589143389895
3,1,0,2,31.16,34.85,55,7.0015,5.958424693029782
3,1,0,2,30.34,34.09,62,7.0015,6.1268691841141845
3,1,0,2,30.34,34.09,62,8.9981,5.7899601708972535
3,1,0,2,29.52,34.09,70,7.0015,4.9344739331306915
3,0,1,2,28.7,32.575,65,11.0014,4.025351690735149
3,0,1,1,28.7,32.575,65,7.0015,3.6888794541139363
3,0,1,1,27.06,31.06,74,6.0032,2.6390573296152584
3,0,1,1,27.06,31.06,74,15.0013,2.197224577336219
3,0,1,1,27.06,31.06,69,11.0014,1.791759469228055
3,0,1,1,27.06,31.06,69,0.0,3.044522437723423
3,0,1,1,27.06,31.06,74,6.0032,4.553876891600541
3,0,1,1,28.7,32.575,65,6.0032,5.602118820879701
3,0,1,1,29.52,34.09,62,8.9981,6.07073772800249
3,0,1,1,30.34,34.09,58,8.9981,5.42934562895444
3,0,1,1,31.16,34.85,52,7.0015,4.941642422609304
3,0,1,1,31.98,34.85,46,7.0015,5.153291594497778
3,0,1,1,32.8,36.365,43,7.0015,5.308267697401204
3,0,1,1,33.62,37.12,43,7.0015,5.318119993844216
3,0,1,1,32.8,37.12,49,11.0014,5.187385805840755
3,0,1,1,33.62,37.12,43,0.0,5.093750200806762
3,0,1,1,33.62,37.88,46,7.0015,5.641907070938114
3,0,1,1,33.62,37.88,46,7.0015,6.302618975744905
3,0,1,1,32.8,37.88,55,11.0014,6.208590026096629
3,0,1,1,32.8,38.635,59,8.9981,5.910796644040527
3,0,1,1,31.16,36.365,66,7.0015,5.652489180268651
3,0,1,1,31.98,37.12,62,16.9979,5.5053315359323625
3,0,1,1,31.16,36.365,66,15.0013,5.049856007249537
3,0,1,1,30.34,34.85,66,11.0014,4.304065093204169
3,0,1,1,29.52,34.85,74,12.998,3.6375861597263857
3,0,1,1,28.7,33.335,74,8.9981,2.772588722239781
3,0,1,1,28.7,33.335,79,6.0032,1.791759469228055
3,0,1,1,28.7,33.335,79,0.0,1.9459101490553132
3,0,1,2,27.88,31.82,83,6.0032,1.9459101490553132
3,0,1,1,27.88,31.82,83,6.0032,3.58351893845611
3,0,1,1,28.7,33.335,79,6.0032,4.804021044733257
3,0,1,2,29.52,34.85,79,0.0,5.746203190540153
3,0,1,2,29.52,34.85,74,7.0015,6.061456918928017
3,0,1,3,28.7,33.335,79,12.998,5.247024072160486
3,0,1,3,28.7,33.335,79,6.0032,3.784189633918261
3,0,1,2,29.52,34.85,74,0.0,4.852030263919617
3,0,1,2,30.34,34.85,66,6.0032,5.030437921392435
3,0,1,2,30.34,34.85,70,7.0015,4.948759890378168
3,0,1,1,31.16,36.365,66,19.0012,5.099866427824198
3,0,1,1,31.16,36.365,70,19.0012,5.225746673713201
3,0,1,1,31.16,36.365,70,16.9979,5.62040086571715
3,0,1,1,31.98,37.12,59,15.0013,6.391917113392602
3,0,1,1,31.16,35.605,62,12.998,6.335054251498058
3,0,1,1,30.34,34.85,70,15.0013,5.978885764901122
3,0,1,1,29.52,34.85,74,16.9979,5.746203190540153
3,0,1,1,28.7,33.335,79,12.998,5.488937726156686
3,0,1,1,28.7,33.335,79,12.998,5.231108616854587
3,0,1,1,27.88,31.82,83,15.0013,4.59511985013459
3,0,1,1,27.06,29.545,89,8.9981,3.58351893845611
3,0,1,1,27.06,29.545,89,12.998,2.833213344056216
3,0,1,1,27.06,29.545,89,12.998,2.197224577336219
3,0,1,1,26.24,28.03,94,7.0015,1.6094379124341003
3,0,1,1,26.24,28.79,89,7.0015,1.6094379124341003
3,0,1,1,26.24,28.79,89,7.0015,3.4965075614664802
3,0,1,2,26.24,28.79,89,8.9981,4.77912349311153
3,0,1,2,27.06,29.545,89,7.0015,5.680172609017067
3,0,1,2,28.7,33.335,79,12.998,6.095824562432225
3,0,1,1,30.34,34.85,70,11.0014,5.19295685089021
3,0,1,1,31.98,37.12,62,0.0,4.624972813284271
3,0,1,1,33.62,38.635,52,8.9981,4.962844630259907
3,0,1,1,34.44,38.635,41,0.0,5.147494476813453
3,0,1,1,35.26,39.395,41,0.0,5.049856007249537
3,0,1,1,35.26,39.395,41,16.9979,5.081404364984463
3,0,1,1,35.26,39.395,41,16.9979,5.1179938124167546
3,0,1,1,35.26,38.635,39,15.0013,5.583496308781699
3,0,1,1,35.26,37.88,36,16.9979,6.345636360828595
3,0,1,1,34.44,37.88,44,19.9995,6.333279628139691
3,0,1,1,33.62,38.635,52,19.0012,5.902633333401366
3,0,1,1,31.16,35.605,58,23.9994,5.655991810819852
3,0,1,1,30.34,34.09,62,11.0014,5.3471075307174685
3,0,1,1,30.34,34.09,62,11.0014,5.2094861528414205
3,0,1,1,29.52,34.09,66,0.0,4.867534450455582
3,0,1,1,30.34,34.85,66,7.0015,3.8712010109078907
3,0,1,1,29.52,34.85,79,0.0,3.5553480614894135
3,0,1,2,28.7,33.335,74,11.0014,3.1354942159291497
3,0,1,1,27.88,31.82,79,7.0015,1.9459101490553132
3,0,1,1,28.7,33.335,79,16.9979,2.4849066497880004
3,0,1,1,27.88,31.82,79,16.9979,3.332204510175204
3,0,1,1,28.7,33.335,74,7.0015,4.634728988229636
3,0,1,2,28.7,33.335,79,12.998,5.808142489980444
3,0,1,2,29.52,34.85,74,16.9979,6.1268691841141845
3,0,1,2,31.16,36.365,70,19.9995,5.488937726156686
3,0,1,2,30.34,34.85,70,23.9994,4.9344739331306915
3,0,1,2,30.34,35.605,74,16.9979,5.111987788356543
3,0,1,2,31.16,36.365,70,19.0012,5.365976015021851
3,0,1,2,31.98,37.88,66,19.0012,5.438079308923196
3,0,1,2,32.8,39.395,63,23.9994,5.37989735354046
3,0,1,2,32.8,39.395,63,23.9994,4.955827057601261
3,0,1,3,27.88,31.82,83,30.0026,4.890349128221754
3,0,1,3,27.06,29.545,89,30.0026,5.123963979403259
3,0,1,1,27.06,30.305,83,6.0032,5.75890177387728
3,0,1,1,27.06,30.305,83,6.0032,5.602118820879701
3,0,1,1,27.06,30.305,83,11.0014,5.5254529391317835
3,0,1,2,27.06,30.305,83,16.9979,5.323009979138408
3,0,1,2,27.06,30.305,78,12.998,5.135798437050261
3,0,1,2,27.06,30.305,78,6.0032,5.0238805208462765
3,0,0,2,27.06,30.305,83,8.9981,4.804021044733257
3,0,0,2,26.24,28.79,89,7.0015,3.988984046564274
3,0,0,1,26.24,28.79,89,11.0014,4.025351690735149
3,0,0,1,26.24,28.79,89,8.9981,3.4339872044851463
3,0,0,1,26.24,28.79,83,15.0013,1.9459101490553132
3,0,0,2,25.42,28.03,88,11.0014,2.772588722239781
3,0,0,2,26.24,28.79,83,12.998,3.6635616461296463
3,0,0,1,27.06,30.305,78,12.998,4.276666119016055
3,0,0,1,28.7,32.575,70,16.9979,5.2094861528414205
3,0,0,1,30.34,34.09,58,19.0012,5.513428746164982
3,0,0,1,31.16,34.85,52,11.0014,5.579729825986222
3,0,0,1,31.98,34.85,46,19.9995,5.673323267171492
3,0,0,1,32.8,36.365,46,16.9979,5.90536184805457
3,0,0,1,33.62,37.12,41,15.0013,6.0330862217988015
3,0,0,1,34.44,37.12,36,8.9981,5.924255797414531
3,0,0,1,34.44,36.365,34,6.0032,5.998936561946683
3,0,0,1,33.62,36.365,38,0.0,6.0330862217988015
3,0,0,1,34.44,36.365,32,0.0,5.996452088619021
3,0,0,1,33.62,36.365,36,7.0015,5.937536205082426
3,0,0,1,31.16,34.85,55,11.0014,5.726847747587197
3,0,0,1,31.16,35.605,58,15.0013,5.752572638825633
3,0,0,1,30.34,34.09,58,11.0014,5.47646355193151
3,0,0,1,29.52,34.09,62,11.0014,5.3706380281276624
3,0,0,1,29.52,33.335,58,12.998,4.948759890378168
3,0,0,1,28.7,32.575,61,11.0014,5.043425116919247
3,0,0,1,28.7,32.575,61,8.9981,4.736198448394496
3,0,0,1,27.88,31.82,69,6.0032,4.574710978503383
3,0,0,1,27.06,31.06,74,6.0032,3.2580965380214817
3,0,0,1,27.06,31.06,69,6.0032,1.791759469228055
3,0,0,1,27.06,31.06,74,0.0,2.8903717578961645
3,0,0,1,26.24,29.545,78,6.0032,3.2580965380214817
3,0,0,1,28.7,32.575,70,6.0032,4.189654742026425
3,0,0,1,29.52,34.09,66,0.0,4.532599493153255
3,0,0,1,30.34,34.85,66,6.0032,5.135798437050261
3,0,0,1,31.16,34.85,55,8.9981,5.594711379601839
3,0,0,1,31.98,36.365,55,12.998,5.662960480135946
3,0,0,1,33.62,37.88,46,19.0012,5.934894195619588
3,0,0,1,32.8,36.365,46,19.9995,5.90808293816893
3,0,0,1,33.62,37.12,41,22.0028,5.857933154483459
3,0,0,1,34.44,37.12,39,19.0012,5.891644211825771
3,0,0,1,34.44,37.88,41,19.0012,5.921578419643815
3,0,0,1,34.44,37.12,36,15.0013,5.8971538676367405
3,0,0,1,33.62,37.12,43,19.0012,5.8971538676367405
3,0,0,1,32.8,37.12,49,22.0028,5.717027701406222
3,0,0,1,31.16,34.85,55,12.998,5.594711379601839
3,0,0,1,30.34,34.09,62,16.9979,5.42934562895444
3,0,0,1,30.34,34.85,66,15.0013,4.969813299576001
3,0,0,1,29.52,34.09,66,16.9979,4.290459441148391
3,0,1,1,28.7,32.575,65,12.998,3.58351893845611
3,0,1,1,28.7,32.575,61,19.0012,2.3978952727983707
3,0,1,1,28.7,32.575,61,15.0013,2.5649493574615367
3,0,1,1,27.88,31.82,65,11.0014,2.3978952727983707
3,0,1,1,27.06,31.06,74,15.0013,1.6094379124341003
3,0,1,1,27.06,31.06,74,8.9981,3.295836866004329
3,0,1,1,27.88,31.82,74,12.998,4.804021044733257
3,0,1,1,28.7,33.335,74,16.9979,5.762051382780177
3,0,1,1,30.34,34.85,66,19.0012,6.042632833682381
3,0,1,1,31.98,37.12,59,19.9995,5.342334251964811
3,0,1,1,32.8,37.88,55,23.9994,4.770684624465664
3,0,1,1,33.62,39.395,56,19.9995,4.859812404361672
3,0,1,1,34.44,40.15,53,19.0012,5.003946305945459
3,0,1,1,35.26,40.91,50,16.9979,4.955827057601261
3,0,1,1,35.26,41.665,53,19.0012,4.90527477843843
3,0,1,1,35.26,42.425,56,27.9993,4.990432586778736
3,0,1,1,35.26,42.425,56,26.0027,5.480638923341991
3,0,1,1,35.26,42.425,56,27.9993,6.244166900663736
3,0,1,1,35.26,41.665,53,26.0027,6.159095388491933
3,0,1,1,34.44,41.665,59,22.0028,5.924255797414531
3,0,1,1,29.52,34.85,74,27.9993,5.468060141135131
3,0,1,1,28.7,33.335,79,27.9993,4.875197323201151
3,0,1,1,29.52,34.85,74,8.9981,4.51085950651685
3,0,1,1,28.7,33.335,79,8.9981,4.025351690735149
3,0,1,1,28.7,33.335,79,8.9981,3.1354942159291497
3,0,1,1,28.7,33.335,79,6.0032,2.70805020110221
3,0,1,1,28.7,33.335,79,7.0015,2.3025850929940455
3,0,1,2,28.7,33.335,79,0.0,2.197224577336219
3,0,1,1,28.7,33.335,79,11.0014,1.9459101490553132
3,0,1,1,28.7,33.335,79,6.0032,3.2580965380214817
3,0,1,1,30.34,34.09,58,15.0013,4.7535901911063645
3,0,1,1,31.16,34.85,55,12.998,5.802118375377063
3,0,1,1,31.16,35.605,58,15.0013,6.035481432524756
3,0,1,1,31.98,36.365,55,32.9975,5.176149732573829
3,0,1,1,33.62,38.635,52,11.0014,4.820281565605037
3,0,1,1,33.62,38.635,52,11.0014,4.836281906951478
3,0,1,1,35.26,39.395,44,19.9995,5.099866427824198
3,0,1,1,35.26,40.15,47,15.0013,4.919980925828125
3,0,1,1,36.9,42.425,42,19.9995,4.828313737302301
3,0,1,1,36.9,42.425,42,23.9994,5.003946305945459
3,0,1,1,35.26,39.395,44,19.0012,5.313205979041787
3,0,1,1,36.08,40.91,44,19.0012,6.061456918928017
3,0,1,1,35.26,40.15,47,19.9995,6.238324625039508
3,0,1,1,34.44,37.88,44,19.0012,5.823045895483019
3,0,1,1,33.62,37.12,43,12.998,5.733341276897745
3,0,1,1,33.62,37.12,43,7.0015,5.556828061699537
3,0,1,1,32.8,36.365,46,8.9981,5.272999558563747
3,0,1,1,31.98,35.605,52,0.0,4.382026634673881
3,0,1,1,31.16,35.605,62,0.0,3.8501476017100584
3,0,1,1,31.16,34.85,55,0.0,2.5649493574615367
3,0,1,1,31.16,34.85,55,0.0,1.791759469228055
3,0,1,1,30.34,34.09,58,12.998,1.6094379124341003
3,0,1,1,30.34,34.09,58,16.9979,1.791759469228055
3,0,1,1,30.34,34.09,58,12.998,3.295836866004329
3,0,1,1,30.34,34.09,58,11.0014,4.804021044733257
3,0,1,1,31.16,34.85,55,16.9979,5.749392985908253
3,0,1,1,32.8,37.12,49,16.9979,6.1092475827643655
3,0,1,1,33.62,37.12,41,12.998,5.231108616854587
3,0,1,1,33.62,37.88,46,12.998,4.736198448394496
3,0,1,1,34.44,37.12,39,11.0014,5.111987788356543
3,0,1,1,34.44,37.88,41,19.0012,5.164785973923514
3,0,1,3,33.62,37.88,46,8.9981,5.0689042022202315
3,0,1,3,33.62,37.88,46,8.9981,4.762173934797756
3,0,1,3,26.24,28.03,94,8.9981,3.8501476017100584
3,0,1,2,27.06,29.545,89,0.0,4.955827057601261
3,0,1,1,28.7,33.335,79,0.0,6.1923624894748714
3,0,1,1,29.52,34.85,79,8.9981,6.139884552226255
3,0,1,1,28.7,33.335,79,7.0015,6.040254711277414
3,0,1,1,28.7,33.335,84,11.0014,5.8377304471659395
3,0,1,1,28.7,33.335,79,7.0015,5.5254529391317835
3,0,1,1,27.88,31.82,83,12.998,5.220355825078324
3,0,1,1,27.06,30.305,83,16.9979,4.762173934797756
3,0,1,1,27.06,31.06,69,19.9995,3.8501476017100584
3,0,1,1,27.06,31.06,61,16.9979,3.2580965380214817
3,0,1,1,26.24,31.06,57,19.9995,2.3978952727983707
3,0,1,1,25.42,31.06,57,19.9995,1.9459101490553132
3,0,1,1,25.42,31.06,53,16.9979,1.9459101490553132
3,0,1,1,24.6,31.06,56,15.0013,3.3672958299864737
3,0,1,1,24.6,30.305,60,15.0013,4.875197323201151
3,0,1,1,25.42,31.06,53,16.9979,5.814130531825066
3,0,1,1,26.24,31.06,50,23.9994,6.18826412308259
3,0,1,1,27.88,31.82,47,19.0012,5.41610040220442
3,0,1,1,28.7,31.82,42,16.9979,4.852030263919617
3,0,1,1,29.52,32.575,37,15.0013,5.003946305945459
3,0,1,1,30.34,32.575,35,16.9979,5.4116460518550396
3,0,1,1,31.16,33.335,33,22.0028,5.181783550292085
3,0,1,1,30.34,32.575,35,19.0012,5.187385805840755
3,0,1,1,31.16,33.335,33,19.9995,5.198497031265825
3,0,1,1,31.16,33.335,33,8.9981,5.616771097666571
3,0,1,1,30.34,32.575,37,8.9981,6.390240667065349
3,0,1,1,29.52,32.575,42,12.998,6.361302477572995
3,0,1,1,29.52,32.575,39,15.0013,5.993961427306569
3,0,1,1,28.7,31.82,42,15.0013,5.855071922202427
3,0,1,1,27.06,31.06,50,8.9981,5.568344503761097
3,0,1,1,26.24,31.06,57,6.0032,5.176149732573829
3,0,1,1,26.24,30.305,65,16.9979,4.828313737302301
3,0,1,1,25.42,29.545,73,15.0013,4.394449154672438
3,0,1,1,25.42,29.545,73,12.998,3.044522437723423
3,0,1,1,24.6,28.79,78,11.0014,3.6635616461296463
3,0,1,1,24.6,29.545,73,12.998,2.0794415416798357
3,0,1,1,24.6,29.545,73,11.0014,2.3978952727983707
3,0,1,1,24.6,29.545,73,8.9981,3.1780538303479453
3,0,1,2,24.6,29.545,73,7.0015,4.795790545596741
3,0,1,1,26.24,30.305,65,7.0015,5.616771097666571
3,0,1,1,26.24,30.305,65,16.9979,6.33682573114644
3,0,1,1,27.88,31.82,54,12.998,5.337538079701318
3,0,1,2,27.06,31.06,61,11.0014,5.1179938124167546
3,0,1,1,28.7,32.575,54,8.9981,5.351858133476067
3,0,1,1,28.7,32.575,48,12.998,5.47646355193151
3,0,1,1,28.7,32.575,54,12.998,5.513428746164982
3,0,1,1,28.7,32.575,51,12.998,5.583496308781699
3,0,1,1,29.52,32.575,45,11.0014,5.472270673671474
3,0,1,1,29.52,33.335,51,12.998,5.891644211825771
3,0,1,1,30.34,33.335,42,16.9979,6.376726947898627
3,0,1,1,29.52,32.575,45,15.0013,6.208590026096629
3,0,1,1,28.7,31.82,45,15.0013,5.978885764901122
3,0,1,1,28.7,32.575,51,15.0013,5.840641657373398
3,0,1,1,27.06,31.06,54,7.0015,5.568344503761097
3,0,1,1,27.06,31.06,57,15.0013,5.4116460518550396
3,0,1,1,26.24,31.06,61,11.0014,5.123963979403259
3,0,0,1,25.42,30.305,65,12.998,4.709530201312334
3,0,0,1,24.6,29.545,69,7.0015,4.330733340286331
3,0,0,1,24.6,29.545,73,8.9981,4.07753744390572
3,0,0,1,24.6,28.79,78,8.9981,3.295836866004329
3,0,0,1,24.6,29.545,73,6.0032,2.833213344056216
3,0,0,1,23.78,27.275,78,6.0032,2.3978952727983707
3,0,0,1,24.6,28.79,78,11.0014,3.6375861597263857
3,0,0,1,25.42,29.545,73,8.9981,3.9702919135521215
3,0,0,1,27.06,31.06,65,11.0014,4.852030263919617
3,0,0,1,28.7,32.575,54,15.0013,5.407171771460119
3,0,0,1,29.52,33.335,54,12.998,5.777652323222656
3,0,0,1,30.34,33.335,48,15.0013,5.98393628068719
3,0,0,1,31.16,34.09,43,19.0012,6.139884552226255
3,0,0,1,31.16,34.09,45,19.9995,6.210600077024653
3,0,0,1,30.34,33.335,45,19.9995,6.073044534100404
3,0,0,1,31.16,34.09,45,22.0028,6.061456918928017
3,0,0,1,31.16,34.09,45,19.0012,6.05443934626937
3,0,0,1,31.16,34.09,45,15.0013,6.1654178542314195
3,0,0,1,31.16,34.09,45,19.0012,6.061456918928017
3,0,0,1,30.34,34.09,48,12.998,6.008813185442595
3,0,0,1,29.52,33.335,51,15.0013,5.6937321388027
3,0,0,1,28.7,32.575,58,15.0013,5.53338948872752
3,0,0,1,28.7,32.575,65,19.0012,5.308267697401204
3,0,0,1,27.88,31.82,61,15.0013,5.1298987149230735
3,0,0,1,27.06,31.06,65,15.0013,4.836281906951478
3,0,0,1,26.24,30.305,69,12.998,4.634728988229636
3,0,0,1,26.24,30.305,69,15.0013,4.553876891600541
3,0,0,1,26.24,30.305,69,15.0013,3.8712010109078907
3,0,0,1,25.42,29.545,73,11.0014,2.3978952727983707
3,0,0,1,26.24,30.305,69,15.0013,2.5649493574615367
3,0,0,1,25.42,29.545,73,11.0014,3.0910424533583156
3,0,0,1,26.24,30.305,73,11.0014,3.9318256327243257
3,0,0,1,27.88,31.82,65,15.0013,4.77912349311153
3,0,0,1,29.52,33.335,58,15.0013,5.220355825078324
3,0,0,1,30.34,34.09,60,15.0013,5.720311776607412
3,0,0,1,31.16,34.85,55,19.0012,5.971261839790462
3,0,0,1,31.16,34.85,55,19.0012,6.042632833682381
3,0,0,1,32.8,37.12,49,19.9995,6.159095388491933
3,0,0,1,32.8,37.12,49,23.9994,6.066108090103747
3,0,0,1,33.62,37.12,43,19.9995,5.783825182329737
3,0,0,1,32.8,36.365,46,19.9995,5.762051382780177
3,0,0,1,32.8,37.12,49,26.0027,5.91350300563827
